JobIDRaw|UID|JobName|Partition|ReqNodes|ReqCPUS|Submit|Start|End|ElapsedRaw|TimelimitRaw|State
2678665|50109.0|sphere.slrm|tornado|10|10|2023-01-27T15:18:38|2023-01-27T15:18:38|2023-02-07T18:00:31|960113|20160|COMPLETED
2678666|50109.0|sphere.slrm|tornado|10|10|2023-01-27T15:18:42|2023-01-27T15:18:42|2023-02-07T18:00:57|960135|20160|COMPLETED
2678667|50109.0|sphere.slrm|tornado|10|10|2023-01-27T15:18:57|2023-01-27T15:18:58|2023-02-07T18:01:03|960125|20160|COMPLETED
2708776|50109.0|sphere.slrm|tornado|4|4|2023-02-07T18:05:40|2023-02-07T18:23:33|2023-02-20T22:54:04|1139431|20160|COMPLETED
2708777|50109.0|sphere.slrm|tornado|10|10|2023-02-07T18:05:49|2023-02-07T18:23:33|2023-02-20T22:52:55|1139362|20160|COMPLETED
2708778|50109.0|sphere.slrm|tornado|10|10|2023-02-07T18:05:52|2023-02-07T18:23:33|2023-02-20T22:53:00|1139367|20160|COMPLETED
2708779|50109.0|sphere.slrm|tornado|10|10|2023-02-07T18:05:55|2023-02-07T18:23:33|2023-02-20T22:53:26|1139393|20160|COMPLETED
2708780|50109.0|sphere.slrm|tornado|10|10|2023-02-07T18:05:58|2023-02-07T18:23:33|2023-02-19T05:57:04|992011|20160|NODE_FAIL
2741882|50109.0|sphere.slrm|tornado|4|4|2023-02-20T23:01:11|2023-02-20T23:01:12|2023-03-05T23:50:01|1126129|20160|COMPLETED
2741883|50109.0|sphere.slrm|tornado|10|10|2023-02-20T23:01:22|2023-02-20T23:01:23|2023-03-05T23:49:50|1126107|20160|COMPLETED
2741884|50109.0|sphere.slrm|tornado|10|10|2023-02-20T23:01:25|2023-02-20T23:01:26|2023-03-05T23:49:51|1126105|20160|COMPLETED
2741885|50109.0|sphere.slrm|tornado|10|10|2023-02-20T23:01:29|2023-02-20T23:01:29|2023-03-05T23:49:55|1126106|20160|COMPLETED
2741886|50109.0|sphere.slrm|tornado|10|10|2023-02-20T23:01:32|2023-02-20T23:01:33|2023-03-05T23:50:04|1126111|20160|COMPLETED
2767205|50109.0|sphere.slrm|tornado|10|10|2023-03-06T14:25:53|2023-03-06T15:30:47|2023-03-20T01:02:44|1157517|20160|COMPLETED
2767486|50109.0|sphere.slrm|tornado|10|10|2023-03-06T15:36:03|2023-03-06T15:36:05|2023-03-19T18:08:28|1132343|20160|NODE_FAIL
2767685|50109.0|sphere.slrm|tornado|10|10|2023-03-06T16:56:16|2023-03-06T22:55:37|2023-03-11T21:55:25|428388|20160|COMPLETED
2767689|50109.0|sphere.slrm|tornado|4|4|2023-03-06T16:56:27|2023-03-06T16:56:28|2023-03-06T21:38:29|16921|20160|NODE_FAIL
2774755|50109.0|sphere.slrm|tornado|4|4|2023-03-09T16:13:41|2023-03-09T16:13:41|2023-03-20T01:04:28|895847|20160|COMPLETED
2774762|50109.0|sphere.slrm|tornado|1|1|2023-03-09T16:40:50|2023-03-09T17:01:33|2023-03-20T01:04:04|892951|20160|COMPLETED
2774763|50109.0|sphere.slrm|tornado|1|1|2023-03-09T16:40:59|2023-03-09T17:04:04|2023-03-20T01:03:59|892795|20160|COMPLETED
2779233|50109.0|sphere.slrm|tornado|10|10|2023-03-12T01:41:35|2023-03-12T15:50:34|2023-03-20T01:03:08|637954|20160|COMPLETED
2788960|50109.0|sphere.slrm|tornado|10|10|2023-03-20T01:02:16|2023-03-20T01:02:17|2023-04-03T01:02:23|1209606|20160|TIMEOUT
2788961|50109.0|sphere.slrm|tornado|10|10|2023-03-20T01:03:20|2023-03-20T01:03:20|2023-04-03T01:03:23|1209603|20160|TIMEOUT
2788962|50109.0|sphere.slrm|tornado|10|10|2023-03-20T01:03:22|2023-03-20T01:03:23|2023-04-03T01:03:23|1209600|20160|TIMEOUT
2788963|50109.0|sphere.slrm|tornado|1|1|2023-03-20T01:04:36|2023-03-20T01:04:37|2023-04-03T01:04:53|1209616|20160|TIMEOUT
2788964|50109.0|sphere.slrm|tornado|1|1|2023-03-20T01:04:39|2023-03-20T01:04:41|2023-04-03T01:04:53|1209612|20160|TIMEOUT
2788965|50109.0|sphere.slrm|tornado|4|4|2023-03-20T01:04:48|2023-03-20T01:04:49|2023-04-03T01:04:53|1209604|20160|TIMEOUT
2814642|50109.0|sphere.slrm|tornado|10|10|2023-04-04T01:54:22|2023-04-04T01:54:22|2023-04-12T00:04:20|684598|20160|COMPLETED
2814643|50109.0|sphere.slrm|tornado|10|10|2023-04-04T01:55:03|2023-04-04T01:55:04|2023-04-08T20:24:24|412160|20160|NODE_FAIL
2814644|50109.0|sphere.slrm|tornado|10|10|2023-04-04T01:55:45|2023-04-04T01:55:57|2023-04-12T00:04:43|684526|20160|COMPLETED
2814645|50109.0|sphere.slrm|tornado|4|4|2023-04-04T01:56:40|2023-04-04T01:56:40|2023-04-12T00:04:36|684476|20160|COMPLETED
2814646|50109.0|sphere.slrm|tornado|1|1|2023-04-04T01:57:22|2023-04-04T01:57:22|2023-04-12T00:04:43|684441|20160|COMPLETED
2814647|50109.0|sphere.slrm|tornado|1|1|2023-04-04T01:57:49|2023-04-04T01:57:49|2023-04-12T00:05:01|684432|20160|COMPLETED
2828861|50109.0|sphere.slrm|tornado|10|10|2023-04-10T15:50:11|2023-04-10T16:09:45|2023-04-12T00:04:21|114876|20160|COMPLETED
2832382|50109.0|sphere.slrm|tornado|10|10|2023-04-12T01:04:40|2023-04-12T01:04:41|2023-04-20T14:38:59|740058|20160|NODE_FAIL
2832383|50109.0|sphere.slrm|tornado|10|10|2023-04-12T01:04:45|2023-04-12T01:04:46|2023-04-16T23:20:26|425740|20160|NODE_FAIL
2832384|50109.0|sphere.slrm|tornado|10|10|2023-04-12T01:04:48|2023-04-12T01:04:49|2023-04-20T14:38:59|740050|20160|NODE_FAIL
2844430|50109.0|sphere.slrm|tornado|10|10|2023-04-17T14:40:45|2023-04-17T14:40:45|2023-04-20T14:37:19|258994|20160|NODE_FAIL
2857413|50109.0|sphere.slrm|tornado|10|10|2023-04-20T22:14:01|2023-04-20T22:14:01|2023-04-23T17:21:40|241659|20160|NODE_FAIL
2857414|50109.0|sphere.slrm|tornado|10|10|2023-04-20T22:14:52|2023-04-20T22:14:52|2023-05-02T05:53:33|977921|20160|NODE_FAIL
2857415|50109.0|sphere.slrm|tornado|10|10|2023-04-20T22:15:48|2023-04-20T22:15:49|2023-04-30T04:58:56|801787|20160|NODE_FAIL
2865730|50109.0|sphere.slrm|tornado|10|10|2023-04-25T13:49:06|2023-04-25T13:49:06|2023-05-09T13:49:13|1209607|20160|TIMEOUT
2874159|50109.0|sphere.slrm|tornado|10|10|2023-05-02T16:19:06|2023-05-02T16:19:07|2023-05-16T16:19:14|1209607|20160|TIMEOUT
2874160|50109.0|sphere.slrm|tornado|10|10|2023-05-02T16:19:49|2023-05-02T16:19:49|2023-05-16T16:20:14|1209625|20160|TIMEOUT
2896516|50109.0|sphere.slrm|tornado|10|10|2023-05-22T14:27:35|2023-05-22T14:45:38|2023-05-30T13:07:03|685285|20160|COMPLETED
2896517|50109.0|sphere.slrm|tornado|10|10|2023-05-22T14:28:10|2023-05-22T14:45:38|2023-05-28T07:00:27|490489|20160|NODE_FAIL
2896518|50109.0|sphere.slrm|tornado|10|10|2023-05-22T14:28:45|2023-05-22T14:54:38|2023-05-30T13:06:51|684733|20160|COMPLETED
2922687|50109.0|sphere.slrm|tornado|10|10|2023-05-30T13:17:13|2023-05-30T13:17:13|2023-06-07T14:38:05|696052|20160|COMPLETED
2922689|50109.0|sphere.slrm|tornado|10|10|2023-05-30T13:21:36|2023-05-30T13:55:24|2023-06-07T14:38:08|693764|20160|COMPLETED
2930210|50109.0|sphere.slrm|tornado|10|10|2023-06-07T15:52:08|2023-06-07T15:52:09|2023-06-19T13:30:42|1028313|20160|COMPLETED
2930211|50109.0|sphere.slrm|tornado|10|10|2023-06-07T15:52:11|2023-06-07T15:52:23|2023-06-19T13:30:45|1028302|20160|COMPLETED
2945330|50109.0|sphere.slrm|tornado|10|10|2023-06-19T13:32:17|2023-06-19T13:32:18|2023-06-20T16:21:40|96562|20160|COMPLETED
2945331|50109.0|sphere.slrm|tornado|10|10|2023-06-19T13:32:20|2023-06-19T13:32:21|2023-06-20T16:22:15|96594|20160|COMPLETED
