JobID|JobIDRaw|JobName|User|Partition|State|QOS|Priority|Reason|Flags|Submit|Eligible|Start|End|Elapsed|ElapsedRaw|Planned|PlannedCPURAW|ReqNodes|ReqCPUS|ReqMem|AllocNodes|AllocCPUS|AllocTRES|NTasks|Timelimit|TimelimitRaw|CPUTimeRAW|NodeList|ExitCode
412|412|sim_84|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:15:25|2026-06-19T07:15:25|00:00:00|0|00:40:52|4904|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|0|node[1-2]|0:0
413|413|sim_85|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:04:25|2026-06-19T08:04:26|00:00:01|1|01:29:52|10784|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|2|node[1-2]|0:0
414|414|sim_86|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:33:55|2026-06-19T08:33:55|00:00:00|0|01:59:22|21486|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|0|node[1-3]|0:0
415|415|sim_87|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:18:25|2026-06-19T08:21:34|00:03:09|189|01:43:52|6232|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||01:00:00|60|189|node4|0:0
416|416|sim_88|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:40:56|2026-06-19T09:46:08|00:05:12|312|03:06:23|22366|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|624|node[1-2]|0:0
417|417|sim_89|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:47:26|2026-06-19T09:47:27|00:00:01|1|03:12:53|34719|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|3|node[1-3]|0:0
418|418|sim_90|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:47:29|2026-06-19T09:49:53|00:02:24|144|03:12:56|46304|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|576|node[1-4]|0:0
419|419|sim_91|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:49:53|2026-06-19T09:49:54|00:00:01|1|03:15:20|35160|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:03:00|3|3|node[1-3]|0:0
420|420|sim_92|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:49:56|2026-06-19T09:54:22|00:04:26|266|03:15:23|23446|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|532|node[1-2]|0:0
421|421|sim_93|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:49:56|2026-06-19T09:51:08|00:01:12|72|03:15:23|23446|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|144|node[3-4]|0:0
422|422|sim_94|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:58:41|2026-06-19T10:04:21|00:05:40|340|03:24:08|36744|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||01:00:00|60|1020|node[1-3]|0:0
423|423|sim_95|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:04:21|2026-06-19T10:04:22|00:00:01|1|03:29:48|37764|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|3|node[1-3]|0:0
424|424|sim_96|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:04:55|2026-06-19T08:09:05|00:04:10|250|01:30:22|5422|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:50:00|50|250|node1|0:0
425|425|sim_97|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:04:24|2026-06-19T10:04:26|00:00:02|2|03:29:51|37773|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|6|node[1-3]|0:0
426|426|sim_98|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:08:25|2026-06-19T08:08:25|00:00:00|0|01:33:52|11264|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:06:00|6|0|node[3-4]|0:0
427|427|sim_99|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:04:26|2026-06-19T10:04:26|00:00:00|0|03:29:53|37779|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:07:00|7|0|node[1-3]|0:0
428|428|sim_100|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:10:33|2026-06-19T10:18:00|00:07:27|447|03:36:00|51840|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:17:00|17|1788|node[1-4]|0:0
429|429|sim_101|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:18:00|2026-06-19T10:18:27|00:00:27|27|03:43:27|53628|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:03:00|3|108|node[1-4]|0:0
430|430|sim_102|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:04:56|2026-06-19T10:06:58|00:02:02|122|03:30:23|37869|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:09:00|9|366|node[1-3]|0:0
431|431|sim_103|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:08:55|2026-06-19T08:08:55|00:00:00|0|01:34:22|11324|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:02:00|2|0|node[3-4]|0:0
432|432|sim_104|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:19:55|2026-06-19T08:20:33|00:00:38|38|01:45:22|12644|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:02:00|2|76|node[1-2]|0:0
433|433|sim_105|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:04:55|2026-06-19T08:15:00|00:10:05|605|01:30:22|5422|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:47:00|47|605|node2|0:0
434|434|sim_106|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:18:27|2026-06-19T10:25:36|00:07:09|429|03:43:54|53736|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|1716|node[1-4]|0:0
435|435|sim_107|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:25:36|2026-06-19T10:26:59|00:01:23|83|03:51:03|55452|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:05:00|5|332|node[1-4]|0:0
436|436|sim_108|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:26:59|2026-06-19T10:27:00|00:00:01|1|03:52:26|55784|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:01:00|1|4|node[1-4]|0:0
437|437|sim_109|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:20:55|2026-06-19T08:20:55|00:00:00|0|01:46:22|12764|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|0|node[1-2]|0:0
438|438|sim_110|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:21:25|2026-06-19T08:23:04|00:01:39|99|01:46:52|12824|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:05:00|5|198|node[1-2]|0:0
439|439|sim_111|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:27:02|2026-06-19T10:37:06|00:10:04|604|03:52:29|55796|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:12:00|12|2416|node[1-4]|0:0
440|440|sim_112|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:07:26|2026-06-19T10:07:27|00:00:01|1|03:32:53|38319|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|3|node[1-3]|0:0
441|441|sim_113|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:07:56|2026-06-19T10:07:56|00:00:00|0|03:33:23|38409|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|0|node[1-3]|0:0
442|442|sim_114|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:01:25|2026-06-19T09:06:02|00:04:37|277|02:26:52|17624|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:11:00|11|554|node[3-4]|0:0
443|443|sim_115|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:37:06|2026-06-19T10:37:07|00:00:01|1|04:02:33|29106|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|2|node[1-2]|0:0
444|444|sim_116|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:08:26|2026-06-19T10:10:33|00:02:07|127|03:33:53|38499|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:41:00|41|381|node[1-3]|0:0
445|445|sim_117|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:37:09|2026-06-19T10:40:20|00:03:11|191|04:02:36|58224|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:06:00|6|764|node[1-4]|0:0
446|446|sim_118|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:03:55|2026-06-19T09:06:33|00:02:38|158|02:29:22|17924|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:03:00|3|316|node[1-2]|0:0
447|447|sim_119|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:40:20|2026-06-19T10:46:46|00:06:26|386|04:05:47|58988|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:46:00|46|1544|node[1-4]|0:0
448|448|sim_120|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:18:25|2026-06-19T08:22:30|00:04:05|245|01:43:52|6232|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:47:00|47|245|node3|0:0
449|449|sim_121|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:10:55|2026-06-19T09:16:36|00:05:41|341|02:36:22|18764|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:12:00|12|682|node[3-4]|0:0
450|450|sim_122|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:46:47|2026-06-19T10:48:12|00:01:25|85|04:12:14|60536|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|340|node[1-4]|0:0
451|451|sim_123|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:48:12|2026-06-19T10:48:13|00:00:01|1|04:13:39|60876|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:01:00|1|4|node[1-4]|0:0
452|452|sim_124|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:48:15|2026-06-19T10:58:19|00:10:04|604|04:13:42|60888|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:15:00|15|2416|node[1-4]|0:0
453|453|sim_125|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:11:25|2026-06-19T09:11:26|00:00:01|1|02:36:52|18824|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|2|node[1-2]|0:0
454|454|sim_126|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:58:19|2026-06-19T10:59:29|00:01:10|70|04:23:46|63304|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:04:00|4|280|node[1-4]|0:0
455|455|sim_127|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:59:29|2026-06-19T10:59:30|00:00:01|1|04:24:56|63584|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:01:00|1|4|node[1-4]|0:0
456|456|sim_128|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:59:32|2026-06-19T10:59:33|00:00:01|1|04:24:59|63596|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:07:00|7|4|node[1-4]|0:0
457|457|sim_129|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:23:25|2026-06-19T08:23:27|00:00:02|2|01:48:52|6532|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||01:00:00|60|2|node4|0:0
458|458|sim_130|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T10:59:35|2026-06-19T11:01:24|00:01:49|109|04:25:02|47706|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:02:00|2|327|node[1-3]|0:0
459|459|sim_131|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:01:24|2026-06-19T11:01:25|00:00:01|1|04:26:51|64044|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:01:00|1|4|node[1-4]|0:0
460|460|sim_132|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:01:26|2026-06-19T11:04:43|00:03:17|197|04:26:53|64052|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|788|node[1-4]|0:0
461|461|sim_133|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:47:25|2026-06-19T07:51:09|00:03:44|224|01:12:52|4372|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:20:00|20|224|node4|0:0
462|462|sim_134|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:04:45|2026-06-19T11:04:45|00:00:00|0|04:30:12|64848|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:05:00|5|0|node[1-4]|0:0
463|463|sim_135|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:03:55|2026-06-19T07:05:54|00:01:59|119|00:29:22|1762|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:08:00|8|119|node4|0:0
464|464|sim_136|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:11:55|2026-06-19T09:11:56|00:00:01|1|02:37:22|18884|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|2|node[1-2]|0:0
465|465|sim_137|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:04:48|2026-06-19T11:06:36|00:01:48|108|04:30:15|48645|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||01:00:00|60|324|node[1-3]|0:0
466|466|sim_138|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:12:25|2026-06-19T09:16:59|00:04:34|274|02:37:52|18944|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:09:00|9|548|node[1-2]|0:0
467|467|sim_139|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:06:37|2026-06-19T11:07:12|00:00:35|35|04:32:04|48972|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:02:00|2|105|node[1-3]|0:0
468|468|sim_140|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:02:55|2026-06-19T07:02:55|00:00:00|0|00:28:22|1702|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:02:00|2|0|node3|0:0
469|469|sim_141|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:07:12|2026-06-19T11:08:52|00:01:40|100|04:32:39|49077|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:13:00|13|300|node[1-3]|0:0
470|470|sim_142|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:08:52|2026-06-19T11:18:07|00:09:15|555|04:34:19|49377|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||01:00:00|60|1665|node[1-3]|0:0
471|471|sim_143|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:18:07|2026-06-19T11:18:23|00:00:16|16|04:43:34|51042|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:04:00|4|48|node[1-3]|0:0
472|472|sim_144|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:18:23|2026-06-19T11:19:41|00:01:18|78|04:43:50|34060|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|156|node[1-2]|0:0
473|473|sim_145|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:41:26|2026-06-19T09:41:56|00:00:30|30|03:06:53|22426|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:16:00|16|60|node[3-4]|0:0
474|474|sim_146|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:16:56|2026-06-19T09:16:56|00:00:00|0|02:42:23|19486|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|0|node[3-4]|0:0
475|475|sim_147|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:42:26|2026-06-19T09:42:26|00:00:00|0|03:07:53|22546|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|0|node[3-4]|0:0
476|476|sim_148|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:20:39|2026-06-19T11:23:03|00:02:24|144|04:46:06|51498|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:03:00|3|432|node[1-3]|0:0
477|477|sim_149|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:23:03|2026-06-19T11:25:16|00:02:13|133|04:48:30|34620|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|266|node[1-2]|0:0
478|478|sim_150|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:42:56|2026-06-19T09:42:56|00:00:00|0|03:08:23|22606|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|0|node[3-4]|0:0
479|479|sim_151|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:43:26|2026-06-19T09:46:57|00:03:31|211|03:08:53|22666|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:08:00|8|422|node[3-4]|0:0
480|480|sim_152|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:14:25|2026-06-19T07:15:27|00:01:02|62|00:39:52|2392|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:05:00|5|62|node4|0:0
481|481|sim_153|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:25:16|2026-06-19T11:25:17|00:00:01|1|04:50:43|52329|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:02:00|2|3|node[1-3]|0:0
482|482|sim_154|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:25:19|2026-06-19T11:30:58|00:05:39|339|04:50:46|69784|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:06:00|6|1356|node[1-4]|0:0
483|483|sim_155|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:51:26|2026-06-19T09:51:26|00:00:00|0|03:16:53|23626|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:11:00|11|0|node[3-4]|0:0
484|484|sim_156|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:30:59|2026-06-19T11:36:02|00:05:03|303|04:56:26|71144|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|1212|node[1-4]|0:0
485|485|sim_157|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:36:03|2026-06-19T11:36:03|00:00:00|0|05:01:30|54270|3|3|3M|3|3|billing=3,cpu=3,mem=3M,node=3||00:01:00|1|0|node[1-3]|0:0
486|486|sim_158|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T08:23:55|2026-06-19T08:34:00|00:10:05|605|01:49:22|6562|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||01:00:00|60|605|node4|0:0
487|487|sim_159|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:36:06|2026-06-19T11:38:43|00:02:37|157|05:01:33|36186|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||01:00:00|60|314|node[1-2]|0:0
488|488|sim_160|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:22:55|2026-06-19T07:25:01|00:02:06|126|00:48:22|2902|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:11:00|11|126|node4|0:0
489|489|sim_161|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:23:25|2026-06-19T07:23:25|00:00:00|0|00:48:52|2932|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:04:00|4|0|node3|0:0
490|490|sim_162|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:46:26|2026-06-19T09:47:26|00:01:00|60|03:11:53|23026|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:04:00|4|120|node[1-2]|0:0
491|491|sim_163|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T09:47:26|2026-06-19T09:47:26|00:00:00|0|03:12:53|23146|2|2|2M|2|2|billing=2,cpu=2,mem=2M,node=2||00:01:00|1|0|node[3-4]|0:0
492|492|sim_164|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:38:45|2026-06-19T11:38:45|00:00:00|0|05:04:12|73008|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||00:02:00|2|0|node[1-4]|0:0
493|493|sim_165|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:51:25|2026-06-19T07:54:05|00:02:40|160|01:16:52|4612|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:05:00|5|160|node4|0:0
494|494|sim_166|ivan|debug|COMPLETED|normal|1|None|SchedMain,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T11:38:48|2026-06-19T11:38:48|00:00:00|0|05:04:15|73020|4|4|4M|4|4|billing=4,cpu=4,mem=4M,node=4||01:00:00|60|0|node[1-4]|0:0
495|495|sim_167|ivan|debug|COMPLETED|normal|1|None|SchedBackfill,StartReceived|2026-06-19T06:34:33|2026-06-19T06:34:33|2026-06-19T07:54:25|2026-06-19T07:57:27|00:03:02|182|01:19:52|4792|1|1|1M|1|1|billing=1,cpu=1,mem=1M,node=1||00:05:00|5|182|node4|0:0
